"app_name","enclosing_method","start_line","end_line","retried_method","retried_method_thrown_exception","is_exception_retried","github_link"
"hadoop_ee7d178","org.apache.hadoop.yarn.client.cli.LogsCLI$ClientConnectionRetry.retryOn",1542,1567,"org.apache.hadoop.yarn.client.cli.LogsCLI$ClientRetryOp.run","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-client/src/main/java/org/apache/hadoop/yarn/client/cli/LogsCLI.java#L1542"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.MiniYARNCluster.getActiveRMIndex",433,455,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-tests/src/test/java/org/apache/hadoop/yarn/server/MiniYARNCluster.java#L433"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.MiniYARNCluster.getActiveRMIndex",433,455,"org.apache.hadoop.yarn.server.resourcemanager.AdminService.getServiceStatus","java.io.IOException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-tests/src/test/java/org/apache/hadoop/yarn/server/MiniYARNCluster.java#L433"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.federation.retry.FederationActionRetry.runWithRetries",31,43,"org.apache.hadoop.yarn.server.federation.retry.FederationActionRetry.run","java.lang.Exception",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-common/src/main/java/org/apache/hadoop/yarn/server/federation/retry/FederationActionRetry.java#L31"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.resourcemanager.security.DelegationTokenRenewer$DelegationTokenCancelThread.cancelToken",369,377,"java.lang.Thread.sleep","java.lang.InterruptedException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/security/DelegationTokenRenewer.java#L369"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.resourcemanager.security.DelegationTokenRenewer$DelegationTokenRenewerPoolTracker.run",998,1027,"java.util.concurrent.Future<?>.get","java.lang.InterruptedException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/security/DelegationTokenRenewer.java#L998"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.resourcemanager.security.DelegationTokenRenewer$DelegationTokenRenewerPoolTracker.run",998,1027,"java.util.concurrent.Future<?>.get","java.util.concurrent.ExecutionException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/security/DelegationTokenRenewer.java#L998"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.resourcemanager.security.DelegationTokenRenewer$DelegationTokenRenewerPoolTracker.run",998,1027,"java.util.concurrent.Future<?>.get","java.util.concurrent.TimeoutException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-resourcemanager/src/main/java/org/apache/hadoop/yarn/server/resourcemanager/security/DelegationTokenRenewer.java#L998"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.router.clientrm.FederationClientInterceptor.submitReservation",1000,1036,"org.apache.hadoop.yarn.api.ApplicationClientProtocol.submitReservation","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-router/src/main/java/org/apache/hadoop/yarn/server/router/clientrm/FederationClientInterceptor.java#L1000"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.router.clientrm.FederationClientInterceptor.submitReservation",1000,1036,"org.apache.hadoop.yarn.api.ApplicationClientProtocol.submitReservation","org.apache.hadoop.yarn.exceptions.YarnException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-router/src/main/java/org/apache/hadoop/yarn/server/router/clientrm/FederationClientInterceptor.java#L1000"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.router.clientrm.FederationClientInterceptor.submitReservation",1000,1036,"org.apache.hadoop.yarn.server.federation.policies.RouterPolicyFacade.getReservationHomeSubCluster","org.apache.hadoop.yarn.exceptions.YarnException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-router/src/main/java/org/apache/hadoop/yarn/server/router/clientrm/FederationClientInterceptor.java#L1000"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.router.clientrm.FederationClientInterceptor.submitReservation",1000,1036,"org.apache.hadoop.yarn.server.federation.policies.RouterPolicyFacade.getReservationHomeSubCluster","org.apache.hadoop.yarn.server.federation.policies.exceptions.FederationPolicyException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-router/src/main/java/org/apache/hadoop/yarn/server/router/clientrm/FederationClientInterceptor.java#L1000"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.router.clientrm.FederationClientInterceptor.submitReservation",1000,1036,"org.apache.hadoop.yarn.server.router.clientrm.FederationClientInterceptor.getClientRMProxyForSubCluster","org.apache.hadoop.yarn.exceptions.YarnException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-router/src/main/java/org/apache/hadoop/yarn/server/router/clientrm/FederationClientInterceptor.java#L1000"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.router.clientrm.FederationClientInterceptor.submitReservation",1000,1036,"org.apache.hadoop.yarn.server.router.clientrm.FederationClientInterceptor.updateReservationHomeSubCluster","org.apache.hadoop.yarn.exceptions.YarnException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-router/src/main/java/org/apache/hadoop/yarn/server/router/clientrm/FederationClientInterceptor.java#L1000"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.router.clientrm.FederationClientInterceptor.submitReservation",1000,1036,"org.apache.hadoop.yarn.server.router.clientrm.FederationClientInterceptor.addReservationHomeSubCluster","org.apache.hadoop.yarn.exceptions.YarnException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-router/src/main/java/org/apache/hadoop/yarn/server/router/clientrm/FederationClientInterceptor.java#L1000"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.router.clientrm.FederationClientInterceptor.getNewReservation",963,978,"org.apache.hadoop.yarn.api.ApplicationClientProtocol.getNewReservation","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-router/src/main/java/org/apache/hadoop/yarn/server/router/clientrm/FederationClientInterceptor.java#L963"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.router.clientrm.FederationClientInterceptor.getNewReservation",963,978,"org.apache.hadoop.yarn.api.ApplicationClientProtocol.getNewReservation","org.apache.hadoop.yarn.exceptions.YarnException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-router/src/main/java/org/apache/hadoop/yarn/server/router/clientrm/FederationClientInterceptor.java#L963"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.router.clientrm.FederationClientInterceptor.getNewReservation",963,978,"org.apache.hadoop.yarn.server.router.clientrm.FederationClientInterceptor.getClientRMProxyForSubCluster","org.apache.hadoop.yarn.exceptions.YarnException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-router/src/main/java/org/apache/hadoop/yarn/server/router/clientrm/FederationClientInterceptor.java#L963"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.router.clientrm.FederationClientInterceptor.getNewReservation",963,978,"org.apache.hadoop.yarn.server.router.clientrm.FederationClientInterceptor.getRandomActiveSubCluster","org.apache.hadoop.yarn.exceptions.YarnException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-router/src/main/java/org/apache/hadoop/yarn/server/router/clientrm/FederationClientInterceptor.java#L963"
"hadoop_ee7d178","org.apache.hadoop.yarn.server.timelineservice.storage.FileSystemTimelineWriterImpl$FSAction.runWithRetries",268,281,"org.apache.hadoop.yarn.server.timelineservice.storage.FileSystemTimelineWriterImpl$FSAction.run","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-timelineservice/src/main/java/org/apache/hadoop/yarn/server/timelineservice/storage/FileSystemTimelineWriterImpl.java#L268"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.copyObject","com.qcloud.cos.exception.CosClientException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.copyObject","com.qcloud.cos.exception.CosServiceException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.copyObject","com.qcloud.cos.exception.CosServiceException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.listObjects","com.qcloud.cos.exception.CosClientException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.listObjects","com.qcloud.cos.exception.CosServiceException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.listObjects","com.qcloud.cos.exception.CosServiceException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.uploadPart","com.qcloud.cos.exception.CosClientException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.uploadPart","com.qcloud.cos.exception.CosServiceException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.uploadPart","com.qcloud.cos.exception.CosServiceException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.deleteObject","com.qcloud.cos.exception.CosClientException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.deleteObject","com.qcloud.cos.exception.CosServiceException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.deleteObject","com.qcloud.cos.exception.CosServiceException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.getObjectMetadata","com.qcloud.cos.exception.CosClientException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.getObjectMetadata","com.qcloud.cos.exception.CosServiceException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.getObjectMetadata","com.qcloud.cos.exception.CosServiceException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.getObject","com.qcloud.cos.exception.CosClientException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.getObject","com.qcloud.cos.exception.CosServiceException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.getObject","com.qcloud.cos.exception.CosServiceException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.putObject","com.qcloud.cos.exception.CosClientException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.putObject","com.qcloud.cos.exception.CosServiceException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.cosn.CosNativeFileSystemStore.callCOSClientWithRetry",692,763,"com.qcloud.cos.COSClient.putObject","com.qcloud.cos.exception.CosServiceException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-cos/src/main/java/org/apache/hadoop/fs/cosn/CosNativeFileSystemStore.java#L692"
"hadoop_ee7d178","org.apache.hadoop.fs.obs.OBSInputStream.randomReadWithNewInputStream",970,1015,"com.obs.services.ObsClient.getObject","com.obs.services.exception.ObsException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-huaweicloud/src/main/java/org/apache/hadoop/fs/obs/OBSInputStream.java#L970"
"hadoop_ee7d178","org.apache.hadoop.fs.obs.OBSInputStream.randomReadWithNewInputStream",970,1015,"org.apache.hadoop.fs.obs.OBSInputStream.tryToReadFromInputStream","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-huaweicloud/src/main/java/org/apache/hadoop/fs/obs/OBSInputStream.java#L970"
"hadoop_ee7d178","org.apache.hadoop.fs.obs.OBSInputStream.lazySeek",373,415,"org.apache.hadoop.fs.obs.OBSInputStream.seekInStream","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-huaweicloud/src/main/java/org/apache/hadoop/fs/obs/OBSInputStream.java#L373"
"hadoop_ee7d178","org.apache.hadoop.fs.obs.OBSInputStream.lazySeek",373,415,"org.apache.hadoop.fs.obs.OBSInputStream.reopen","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-huaweicloud/src/main/java/org/apache/hadoop/fs/obs/OBSInputStream.java#L373"
"hadoop_ee7d178","org.apache.hadoop.fs.obs.OBSObjectBucketUtils.copyFile",542,560,"org.apache.hadoop.fs.obs.OBSObjectBucketUtils.innerCopyFile","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-huaweicloud/src/main/java/org/apache/hadoop/fs/obs/OBSObjectBucketUtils.java#L542"
"hadoop_ee7d178","org.apache.hadoop.fs.obs.OBSObjectBucketUtils.createEmptyObject",479,493,"org.apache.hadoop.fs.obs.OBSObjectBucketUtils.innerCreateEmptyObject","com.obs.services.exception.ObsException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-huaweicloud/src/main/java/org/apache/hadoop/fs/obs/OBSObjectBucketUtils.java#L479"
"hadoop_ee7d178","org.apache.hadoop.fs.obs.OBSPosixBucketUtils.innerFsRenameWithRetry",182,231,"org.apache.hadoop.fs.obs.OBSPosixBucketUtils.innerFsRenameFile","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-huaweicloud/src/main/java/org/apache/hadoop/fs/obs/OBSPosixBucketUtils.java#L182"
"hadoop_ee7d178","org.apache.hadoop.fs.obs.OBSPosixBucketUtils.innerFsRenameWithRetry",182,231,"org.apache.hadoop.fs.obs.OBSPosixBucketUtils.innerFsRenameFile","java.io.FileNotFoundException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-huaweicloud/src/main/java/org/apache/hadoop/fs/obs/OBSPosixBucketUtils.java#L182"
"hadoop_ee7d178","org.apache.hadoop.fs.obs.OBSPosixBucketUtils.innerFsRenameWithRetry",182,231,"org.apache.hadoop.fs.obs.OBSPosixBucketUtils.innerFsRenameFile","java.io.FileNotFoundException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-huaweicloud/src/main/java/org/apache/hadoop/fs/obs/OBSPosixBucketUtils.java#L182"
"hadoop_ee7d178","org.apache.hadoop.fs.obs.OBSPosixBucketUtils.innerFsRenameWithRetry",182,231,"org.apache.hadoop.fs.obs.OBSPosixBucketUtils.innerFsRenameFile","org.apache.hadoop.fs.obs.FileConflictException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-cloud-storage-project/hadoop-huaweicloud/src/main/java/org/apache/hadoop/fs/obs/OBSPosixBucketUtils.java#L182"
"hadoop_ee7d178","org.apache.hadoop.crypto.key.kms.LoadBalancingKMSClientProvider.doOp",173,233,"org.apache.hadoop.crypto.key.kms.LoadBalancingKMSClientProvider$ProviderCallable<T>.call","java.io.IOException",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/LoadBalancingKMSClientProvider.java#L173"
"hadoop_ee7d178","org.apache.hadoop.crypto.key.kms.LoadBalancingKMSClientProvider.doOp",173,233,"org.apache.hadoop.crypto.key.kms.LoadBalancingKMSClientProvider$ProviderCallable<T>.call","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/LoadBalancingKMSClientProvider.java#L173"
"hadoop_ee7d178","org.apache.hadoop.crypto.key.kms.LoadBalancingKMSClientProvider.doOp",173,233,"org.apache.hadoop.crypto.key.kms.LoadBalancingKMSClientProvider$ProviderCallable<T>.call","java.lang.Exception",false,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/LoadBalancingKMSClientProvider.java#L173"
"hadoop_ee7d178","org.apache.hadoop.fs.FSInputChecker.readChecksumChunk",301,332,"org.apache.hadoop.fs.FSInputChecker.verifySums","org.apache.hadoop.fs.ChecksumException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/fs/FSInputChecker.java#L301"
"hadoop_ee7d178","org.apache.hadoop.ha.ActiveStandbyElector.zkDoWithRetries",1126,1136,"org.apache.hadoop.ha.ActiveStandbyElector$ZKAction<T>.run","org.apache.zookeeper.KeeperException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ha/ActiveStandbyElector.java#L1126"
"hadoop_ee7d178","org.apache.hadoop.ha.ActiveStandbyElector.reEstablishSession",853,868,"org.apache.hadoop.ha.ActiveStandbyElector.createConnection","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ha/ActiveStandbyElector.java#L853"
"hadoop_ee7d178","org.apache.hadoop.ha.ActiveStandbyElector.reEstablishSession",853,868,"org.apache.hadoop.ha.ActiveStandbyElector.createConnection","org.apache.zookeeper.KeeperException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ha/ActiveStandbyElector.java#L853"
"hadoop_ee7d178","org.apache.hadoop.ipc.Client$Connection.setupIOstreams",790,847,"org.apache.hadoop.ipc.Client$IpcStreams.setSaslClient","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Client.java#L790"
"hadoop_ee7d178","org.apache.hadoop.ipc.Client$Connection.setupIOstreams",790,847,"org.apache.hadoop.security.UserGroupInformation.doAs","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Client.java#L790"
"hadoop_ee7d178","org.apache.hadoop.ipc.Client$Connection.setupIOstreams",790,847,"org.apache.hadoop.ipc.Client$Connection.writeConnectionContext","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Client.java#L790"
"hadoop_ee7d178","org.apache.hadoop.ipc.Client$Connection.setupIOstreams",790,847,"org.apache.hadoop.ipc.Client$Connection.writeConnectionHeader","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Client.java#L790"
"hadoop_ee7d178","org.apache.hadoop.ipc.Client$Connection.setupIOstreams",790,847,"org.apache.hadoop.ipc.Client$Connection.setupConnection","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Client.java#L790"
"hadoop_ee7d178","org.apache.hadoop.ipc.Client$Connection.setupConnection",614,695,"java.net.Socket.setReuseAddress","java.net.SocketException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Client.java#L614"
"hadoop_ee7d178","org.apache.hadoop.ipc.Client$Connection.setupConnection",614,695,"java.net.Socket.setTrafficClass","java.net.SocketException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Client.java#L614"
"hadoop_ee7d178","org.apache.hadoop.ipc.Client$Connection.setupConnection",614,695,"java.net.Socket.setKeepAlive","java.net.SocketException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Client.java#L614"
"hadoop_ee7d178","org.apache.hadoop.ipc.Client$Connection.setupConnection",614,695,"java.net.Socket.setSoTimeout","java.net.SocketException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Client.java#L614"
"hadoop_ee7d178","org.apache.hadoop.ipc.Client$Connection.setupConnection",614,695,"java.net.Socket.setTcpNoDelay","java.net.SocketException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Client.java#L614"
"hadoop_ee7d178","org.apache.hadoop.ipc.Client$Connection.setupConnection",614,695,"java.net.Socket.bind","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Client.java#L614"
"hadoop_ee7d178","org.apache.hadoop.ipc.Client$Connection.setupConnection",614,695,"javax.net.SocketFactory.createSocket","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Client.java#L614"
"hadoop_ee7d178","org.apache.hadoop.ipc.Client$Connection.setupConnection",614,695,"org.apache.hadoop.net.NetUtils.getLocalInetAddress","java.net.SocketException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Client.java#L614"
"hadoop_ee7d178","org.apache.hadoop.ipc.Client$Connection.setupConnection",614,695,"org.apache.hadoop.net.NetUtils.connect","java.io.IOException",true,"https://github.com/apache/hadoop/tree//ee7d178//hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/ipc/Client.java#L614"
